filepath,filename,label,is_annotated,split
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (109).JPG,HSIL (109).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (46).jpg,HSIL (46).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (167).JPG,HSIL (167).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (115).JPG,HSIL (115).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (27).jpg,LSIL (27).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (98).JPG,HSIL (98).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (4).jpg,LSIL (4).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (62).JPG,NIL (62).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (61).jpg,HSIL (61).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (42).jpg,LSIL (42).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (93).JPG,NIL (93).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (21).JPG,HSIL (21).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (20).jpg,NIL (20).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (50).jpg,HSIL (50).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (4).jpg,NIL (4).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (44).jpg,HSIL (44).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (91).JPG,HSIL (91).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (56).jpg,NIL (56).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (140).JPG,HSIL (140).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (165).JPG,NIL (165).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (148).JPG,LSIL (148).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (103).JPG,HSIL (103).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (52).jpg,HSIL (52).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (125).JPG,NIL (125).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (102).jpg,LSIL (102).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (168).JPG,NIL (168).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (22).jpg,HSIL (22).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (123).JPG,HSIL (123).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (198).JPG,HSIL (198).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (104).JPG,HSIL (104).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (108).JPG,NIL (108).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (25).jpg,LSIL (25).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (127).JPG,HSIL (127).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (163).JPG,NIL (163).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (93).jpg,LSIL (93).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (117).JPG,LSIL (117).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (61).JPG,NIL (61).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (126).JPG,LSIL (126).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (130).JPG,HSIL (130).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (66).jpg,HSIL (66).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (34).jpg,HSIL (34).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (40).jpg,NIL (40).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (14).jpg,NIL (14).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (14).JPG,HSIL (14).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (96).jpg,LSIL (96).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (100).JPG,NIL (100).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (169).JPG,HSIL (169).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (77).JPG,NIL (77).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (54).jpg,HSIL (54).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (95).JPG,HSIL (95).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (110).JPG,LSIL (110).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (110).JPG,NIL (110).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (98).jpg,LSIL (98).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (103).jpg,LSIL (103).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (181).jpg,LSIL (181).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (200).jpg,LSIL (200).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (176).jpg,LSIL (176).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (170).JPG,HSIL (170).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (37).jpg,NIL (37).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (16).JPG,HSIL (16).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (39).jpg,LSIL (39).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (169).JPG,LSIL (169).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (162).JPG,LSIL (162).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (154).JPG,HSIL (154).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (142).JPG,NIL (142).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (129).JPG,LSIL (129).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (72).JPG,HSIL (72).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (19).jpg,LSIL (19).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (85).JPG,NIL (85).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (190).jpg,LSIL (190).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (83).JPG,HSIL (83).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (91).JPG,LSIL (91).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (97).JPG,NIL (97).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (32).jpg,HSIL (32).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (105).JPG,NIL (105).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (177).jpg,LSIL (177).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (17).JPG,HSIL (17).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (78).JPG,NIL (78).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (113).JPG,LSIL (113).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (125).JPG,HSIL (125).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (160).JPG,HSIL (160).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (154).JPG,LSIL (154).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (118).JPG,LSIL (118).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (178).jpg,LSIL (178).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (151).JPG,LSIL (151).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (17).jpg,NIL (17).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (71).jpg,LSIL (71).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (86).jpg,LSIL (86).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (2).JPG,HSIL (2).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (184).jpg,LSIL (184).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (106).JPG,NIL (106).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (82).JPG,NIL (82).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (75).JPG,NIL (75).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (21).jpg,LSIL (21).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (74).JPG,NIL (74).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (120).JPG,HSIL (120).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (177).JPG,NIL (177).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (70).jpg,LSIL (70).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (157).JPG,HSIL (157).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (38).jpg,NIL (38).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (114).JPG,LSIL (114).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (120).JPG,LSIL (120).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (185).JPG,HSIL (185).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (98).JPG,NIL (98).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (149).JPG,LSIL (149).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (188).JPG,HSIL (188).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (94).JPG,NIL (94).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (122).JPG,LSIL (122).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (111).JPG,NIL (111).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (38).jpg,LSIL (38).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (134).JPG,LSIL (134).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (40).jpg,LSIL (40).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (67).jpg,HSIL (67).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (173).JPG,HSIL (173).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (171).JPG,NIL (171).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (14).jpg,LSIL (14).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (119).JPG,HSIL (119).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (124).JPG,LSIL (124).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (140).JPG,LSIL (140).JPG,LSIL,False,train
